Year,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthlemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Western Sahara,World,Yemen,Zambia,Zimbabwe
1900,4832414.0,138827369.0,811069.0,4664019.0,6639.0,4629.0,3138277.0,3980.0,34620.0,4689224.0,848530.0,9600.0,946242864.0,3693392.0,5979177.0,1830204.0,57414.0,76288.0,25959844.0,193754.0,4909551.0,6717693.0,37688.0,1183800.0,,269632.0,1809836.0,,1748536.0,165444.0,18063384.0,,16910.0,3994654.0,2328510.0,1656711.0,2864716.0,3211832.0,5411600.0,146921.0,,982825.0,1791548.0,,3135464.0,401579661.0,4089052.0,84792.0,602804.0,,316531.0,1460433.0,2486157.0,1718198.0,,236715.0,9334000.0,9387257.0,2565597.0,42151.0,28901.0,518585.0,1436214.0,9697412.0,844555.0,134825.0,571750.0,872770.0,109501.0,18027192.0,406629896.0,14773.0,2168.0,120500.0,2641828.0,40013112.0,15045.0,,369964.0,166277.0,2224533.0,55185341.0,2701076.0,,4989983.0,12762.0,62157.0,183537.0,,1357590.0,1544831.0,291917.0,291626.0,1607208.0,527437.0,310103.0,7106099.0,77857.0,291979136.0,38169857.0,10251461.0,2419325.0,4430989.0,,353826.0,33442744.0,725908.0,43805856.0,271845.0,4183928.0,4102855.0,25877.0,98488.0,1095315.0,1377663.0,2152007.0,497284.0,286881.0,496028.0,512238.0,10323.0,2525068.0,235231.0,,2742689.0,2069220.0,2129124.0,63667.0,2336699.0,216679.0,39455.0,191115.0,356632.0,374536.0,200.0,13383654.0,24598.0,1471258.0,21553.0,696032.0,436471.0,12966.0,4696531.0,4271700.0,9429855.0,203599.0,1953.0,5154160.0,5120625.0,38500.0,56627.0,807964.0,542021.0,1316667.0,18920724.0,,108262616.0,5221773.0,803650.0,,2224417.0,6049031.0,379033.0,18208202.0,5745.0,288765.0,256935.0,1033662.0,456307.0,3692024.0,6672632.0,24340168.0,5402560.0,981410.0,16409.0,172600.0,10926867.0,64946671.0,1532482.0,,,47275.0,51202.0,,5231.0,47180.0,33318.0,10023.0,40784.0,2138769.0,1373181.0,2513385.0,20307.0,1112574.0,214605.0,,2848041.0,950738.0,118545.0,1546132.0,5338536.0,41393246.0,9368981.0,1857294.0,18592431.0,4073080.0,4892868.0,94772.0,928.0,5120942.0,3284773.0,1719931.0,2803860.0,960190.0,4983771.0,7492954.0,329356.0,744983.0,,20588.0,272312.0,1878265.0,14185978.0,759463.0,254.0,3663.0,3476540.0,23477813.0,46471.0,41433090.0,78763706.0,16830.0,921056.0,3933432.0,56505.0,910.0,2697074.0,11696005.0,,843.0,1647405022.0,2943318.0,1608807.0,1098134.0
1901,4879685.0,139094637.0,818784.0,4727402.0,,4662.0,3121144.0,,34353.0,4859874.0,856117.0,,952498307.0,3755077.0,6040558.0,1847052.0,57883.0,76728.0,26045181.0,192783.0,4954974.0,6788335.0,38149.0,1193961.0,,268421.0,1836790.0,,1768489.0,167741.0,18469004.0,,17467.0,4048091.0,2351147.0,1643914.0,2884150.0,3188612.0,5523789.0,148829.0,,977652.0,1782199.0,,3176610.0,403786465.0,4169022.0,86121.0,598180.0,,323344.0,1468830.0,2508253.0,1750792.0,,239980.0,9405000.0,9311106.0,2595319.0,42271.0,29258.0,533091.0,1455657.0,9826167.0,859790.0,133783.0,571316.0,883294.0,111023.0,18019055.0,410117085.0,,,121576.0,2669919.0,40061330.0,,,367102.0,167526.0,2244901.0,55981081.0,2722869.0,,5031988.0,,62807.0,,,1364351.0,1557556.0,294235.0,292375.0,1629080.0,539636.0,321434.0,7156620.0,78714.0,293373897.0,38658803.0,10358580.0,2470577.0,4415380.0,,358422.0,33684844.0,734564.0,44273920.0,274126.0,4221201.0,4074560.0,25994.0,99103.0,1105242.0,1381789.0,2186930.0,505372.0,290716.0,500344.0,520214.0,10398.0,2562517.0,237650.0,,2726746.0,2056711.0,2190086.0,63958.0,2367948.0,217990.0,40430.0,,359203.0,374487.0,,13538157.0,24726.0,1484585.0,21837.0,697841.0,443237.0,,4760725.0,4240587.0,9623009.0,206614.0,1954.0,5175137.0,5189731.0,,,826989.0,550628.0,1330139.0,19095983.0,,108783896.0,5241005.0,810997.0,,2243179.0,6076131.0,381405.0,18292808.0,5774.0,292744.0,261537.0,1039166.0,455633.0,3733680.0,6769206.0,24517983.0,5445815.0,,16498.0,,11000830.0,65538914.0,1521550.0,,,47031.0,51530.0,,,47101.0,33508.0,10097.0,41885.0,2142066.0,1382224.0,2551772.0,20710.0,1121193.0,222700.0,,2857994.0,959183.0,119499.0,1550665.0,5420094.0,42215587.0,9371336.0,1872634.0,18701086.0,4145693.0,4895373.0,94973.0,,5154417.0,3323760.0,1735065.0,2843812.0,968821.0,4955315.0,7581418.0,331584.0,750741.0,,20784.0,278156.0,1904812.0,14272770.0,766368.0,,3680.0,3458195.0,23696986.0,46718.0,41812672.0,80336086.0,,941200.0,3968469.0,56974.0,910.0,2730769.0,12088984.0,,,1658785643.0,2960173.0,1601201.0,1113327.0
1902,4935122.0,139567767.0,826432.0,4797767.0,,4694.0,3102199.0,,34064.0,5041283.0,863771.0,,959237085.0,3815607.0,6102566.0,1864055.0,58262.0,77171.0,26130563.0,191056.0,5000818.0,6861404.0,38541.0,1204933.0,,267215.0,1859118.0,,1788669.0,170281.0,18874521.0,,18044.0,4100048.0,2376811.0,1630224.0,2903715.0,3162582.0,5657400.0,150761.0,,972217.0,1774337.0,,3217523.0,406042669.0,4253078.0,87723.0,592990.0,,330302.0,1476399.0,2530544.0,1793790.0,,243382.0,9475000.0,9226489.0,2625800.0,42391.0,29672.0,548407.0,1476420.0,9955444.0,877492.0,132614.0,571548.0,893944.0,112706.0,18010919.0,413688564.0,,,123060.0,2697717.0,40110254.0,,,363892.0,168785.0,2265456.0,56801719.0,2744839.0,,5071122.0,,63325.0,,,1375301.0,1571000.0,296571.0,292530.0,1652767.0,551985.0,333180.0,7207005.0,79622.0,295026710.0,39153251.0,10464620.0,2517226.0,4402943.0,,363148.0,33943753.0,743265.0,44764779.0,277021.0,4258806.0,4044003.0,26111.0,99723.0,1115260.0,1377578.0,2222420.0,516091.0,294968.0,504697.0,528251.0,10474.0,2600522.0,240022.0,,2712540.0,2042625.0,2249181.0,64250.0,2402403.0,219308.0,41428.0,,361934.0,374399.0,,13680660.0,24855.0,1498032.0,22125.0,699926.0,450108.0,,4831961.0,4206295.0,9792226.0,209934.0,1956.0,5201157.0,5261391.0,,,847539.0,559691.0,1345601.0,19286218.0,,110831875.0,5260293.0,818412.0,,2260150.0,6167515.0,384370.0,18377795.0,5803.0,296804.0,266644.0,1044675.0,460702.0,3778753.0,6876290.0,24694172.0,5490832.0,,16588.0,,11079056.0,66136556.0,1510083.0,,,46765.0,51662.0,,,46752.0,33841.0,10172.0,43286.0,2147298.0,1391327.0,2591363.0,21128.0,1129878.0,231514.0,,2867980.0,967703.0,120460.0,1555212.0,5509706.0,43071576.0,9376517.0,1888075.0,18818885.0,4221218.0,4897803.0,95174.0,,5187569.0,3364011.0,1753708.0,2883315.0,977530.0,4931016.0,7675978.0,333804.0,756544.0,,21035.0,284152.0,1934201.0,14360092.0,773336.0,,3698.0,3435101.0,23918205.0,46967.0,42190750.0,81949920.0,,959514.0,4003819.0,57447.0,910.0,2762960.0,12616525.0,,,1672564382.0,2981410.0,1592028.0,1130128.0
1903,4998861.0,140074606.0,834010.0,4875283.0,,4726.0,3081459.0,,33754.0,5234002.0,871494.0,,966451106.0,3874926.0,6165209.0,1881215.0,58549.0,77616.0,26215987.0,188579.0,5047085.0,6936940.0,38861.0,1216728.0,,266014.0,1876655.0,,1809080.0,173069.0,19279718.0,,18639.0,4150474.0,2405559.0,1615656.0,2923412.0,3133783.0,5813200.0,152718.0,,966523.0,1767944.0,,3258189.0,408348748.0,4341351.0,89606.0,587242.0,,337409.0,1483130.0,2553034.0,1847527.0,,246926.0,9545000.0,9133538.0,2657054.0,42512.0,30142.0,564566.0,1498536.0,10085236.0,897743.0,131321.0,572438.0,904723.0,114554.0,18002783.0,417330587.0,,,124958.0,2725213.0,40159884.0,,,360341.0,170054.0,2286199.0,57647806.0,2766986.0,,5107334.0,,63707.0,,,1390471.0,1585176.0,298925.0,292087.0,1678313.0,564484.0,345354.0,7257249.0,80582.0,296939909.0,39635616.0,10569547.0,2559031.0,4393653.0,,368007.0,34219691.0,752009.0,45278858.0,280537.0,4296745.0,4011216.0,26229.0,100346.0,1125368.0,1364938.0,2258486.0,529511.0,299645.0,509086.0,536349.0,10551.0,2639090.0,242346.0,,2700052.0,2026980.0,2306249.0,64544.0,2440153.0,220635.0,42451.0,,364829.0,374269.0,,13810856.0,24984.0,1511601.0,22417.0,702290.0,457085.0,,4910411.0,4168871.0,9936399.0,213565.0,1957.0,5232255.0,5335661.0,,,869673.0,569224.0,1363095.0,19491702.0,,112952415.0,5279639.0,825895.0,,2275294.0,6259926.0,387934.0,18463165.0,5832.0,300946.0,272275.0,1050188.0,471434.0,3827311.0,6994137.0,24868705.0,5537634.0,,16678.0,,11161599.0,66739647.0,1498090.0,,,46477.0,51594.0,,,46132.0,34320.0,10248.0,45001.0,2154462.0,1400489.0,2632186.0,21562.0,1138629.0,241089.0,,2878002.0,976299.0,121428.0,1559772.0,5607599.0,43944165.0,9384522.0,1903616.0,18945926.0,4299736.0,4900158.0,95377.0,,5220392.0,3405550.0,1775913.0,2921972.0,986316.0,4910826.0,7776763.0,336017.0,762390.0,,21340.0,290303.0,1966505.0,14447949.0,780367.0,,3716.0,3407302.0,24141489.0,47216.0,42567265.0,83606240.0,,975904.0,4039482.0,57924.0,911.0,2793601.0,13286043.0,,,1687012805.0,3007071.0,1581303.0,1148577.0
1904,5063419.0,140595545.0,841658.0,4954052.0,,4759.0,3060853.0,,33447.0,5434089.0,879286.0,,973734587.0,3935167.0,6228494.0,1898533.0,58838.0,78064.0,26301449.0,186133.0,5093781.0,7013309.0,39184.0,1228636.0,,264819.0,1894354.0,,1829723.0,175903.0,19693613.0,,19253.0,4201521.0,2434653.0,1601217.0,2943243.0,3105245.0,5973290.0,154699.0,,960864.0,1761575.0,,3299365.0,410667922.0,4431454.0,91529.0,581549.0,,344669.0,1489890.0,2575723.0,1902874.0,,250522.0,9615000.0,9041523.0,2688680.0,42633.0,30620.0,581202.0,1520982.0,10216711.0,918459.0,130040.0,573313.0,915632.0,116432.0,17994647.0,421010166.0,,,126884.0,2752988.0,40209573.0,,,356825.0,171331.0,2307132.0,58506492.0,2789310.0,,5143803.0,,64091.0,,,1405807.0,1599473.0,301297.0,291645.0,1704254.0,577266.0,357972.0,7307843.0,81555.0,298865451.0,40105530.0,10675523.0,2601525.0,4384382.0,,372931.0,34497872.0,760856.0,45798840.0,284096.0,4335022.0,3978695.0,26348.0,100973.0,1135567.0,1352411.0,2295137.0,543279.0,304397.0,513512.0,544570.0,10627.0,2678230.0,244693.0,,2687620.0,2011454.0,2364764.0,64839.0,2478443.0,221970.0,43499.0,,367746.0,374140.0,,13942289.0,25114.0,1525294.0,22713.0,704662.0,464170.0,,4990135.0,4131777.0,10082675.0,217260.0,1958.0,5263538.0,5410979.0,,,892385.0,578917.0,1380811.0,19699330.0,,115116051.0,5299042.0,833445.0,,2290541.0,6353914.0,391530.0,18548919.0,5861.0,305154.0,278024.0,1055704.0,482415.0,3876494.0,7113973.0,25044468.0,5584835.0,,16769.0,,11244756.0,67348237.0,1486192.0,,,46190.0,51525.0,,,45521.0,34805.0,10324.0,46784.0,2161623.0,1409711.0,2673652.0,22006.0,1147448.0,251060.0,,2888058.0,984972.0,122403.0,1564345.0,5707222.0,44837141.0,9392521.0,1919257.0,19073825.0,4379712.0,4902437.0,95579.0,,5253422.0,3447602.0,1798399.0,2960093.0,995182.0,4890718.0,7878871.0,338244.0,768282.0,,21649.0,296587.0,1999349.0,14536343.0,787462.0,,3733.0,3379727.0,24366856.0,47467.0,42947139.0,85296008.0,,992573.0,4075464.0,58404.0,911.0,2824578.0,13991089.0,,,1701647404.0,3032952.0,1570650.0,1167327.0
1905,5128808.0,141130711.0,849375.0,5034093.0,,4792.0,3040379.0,,33142.0,5641825.0,887148.0,,981090354.0,3996345.0,6292428.0,1916010.0,59127.0,78514.0,26386946.0,183719.0,5140909.0,7090518.0,39510.0,1240656.0,,263629.0,1912216.0,,1850602.0,178784.0,20116394.0,,19889.0,4253195.0,2464095.0,1586905.0,2963209.0,3076966.0,6137788.0,156705.0,,955237.0,1755228.0,,3341058.0,413000265.0,4523427.0,93493.0,575912.0,,352085.0,1496682.0,2598615.0,1959878.0,,254170.0,9685000.0,8950435.0,2720683.0,42754.0,31105.0,598328.0,1543765.0,10349890.0,939650.0,128772.0,574172.0,926672.0,118341.0,17986511.0,424727733.0,,,128841.0,2781048.0,40259319.0,,,353343.0,172619.0,2328256.0,59377964.0,2811813.0,,5180533.0,,64478.0,,,1421312.0,1613893.0,303688.0,291203.0,1730595.0,590337.0,371051.0,7358790.0,82538.0,300803415.0,40562543.0,10782559.0,2644719.0,4375131.0,,377920.0,34778313.0,769807.0,46324792.0,287699.0,4373640.0,3946438.0,26466.0,101603.0,1145859.0,1339997.0,2332383.0,557406.0,309224.0,517975.0,552917.0,10705.0,2717951.0,247062.0,,2675244.0,1996047.0,2424761.0,65135.0,2517280.0,223313.0,44573.0,,370686.0,374011.0,,14074971.0,25245.0,1539110.0,23012.0,707041.0,471366.0,,5071153.0,4095009.0,10231085.0,221018.0,1960.0,5295005.0,5487360.0,,,915690.0,588771.0,1398752.0,19909123.0,,117323681.0,5318502.0,841065.0,,2305889.0,6449520.0,395159.0,18635060.0,5890.0,309431.0,283894.0,1061225.0,493653.0,3926308.0,7235831.0,25221471.0,5632439.0,,16860.0,,11328532.0,67962376.0,1474389.0,,,45906.0,51457.0,,,44917.0,35297.0,10400.0,48638.0,2168782.0,1418994.0,2715771.0,22458.0,1156334.0,261444.0,,2898150.0,993721.0,123385.0,1568932.0,5808605.0,45751052.0,9400514.0,1935001.0,19202587.0,4461172.0,4904638.0,95782.0,,5286661.0,3490173.0,1821170.0,2998609.0,1004127.0,4870692.0,7982318.0,340485.0,774219.0,,21963.0,303007.0,2032741.0,14625278.0,794621.0,,3751.0,3352376.0,24594327.0,47719.0,43330403.0,87019897.0,,1009527.0,4111765.0,58889.0,911.0,2855894.0,14733548.0,,,1716473051.0,3059055.0,1560068.0,1186383.0
1906,5195038.0,141680233.0,857164.0,5115427.0,,4825.0,3020037.0,,32841.0,5857502.0,895080.0,,988522382.0,4058473.0,6357019.0,1933649.0,59418.0,78967.0,26472476.0,181336.0,5188472.0,7168577.0,39838.0,1252791.0,,262445.0,1930243.0,,1871719.0,181712.0,20548251.0,,20545.0,4305504.0,2493890.0,1572720.0,2983310.0,3048944.0,6306814.0,158737.0,,949643.0,1748904.0,,3383272.0,415345852.0,4617308.0,95499.0,570329.0,,359659.0,1503503.0,2621709.0,2018590.0,,257870.0,9754000.0,8860265.0,2753066.0,42875.0,31598.0,615958.0,1566889.0,10484794.0,961328.0,127516.0,575014.0,937846.0,120281.0,17978374.0,428482719.0,,,130827.0,2809393.0,40309123.0,,,349894.0,173916.0,2349575.0,60262412.0,2834496.0,,5217526.0,,64867.0,,,1436987.0,1628436.0,306098.0,290761.0,1757342.0,603703.0,384607.0,7410092.0,83534.0,302753881.0,41006369.0,10890665.0,2688623.0,4365899.0,,382977.0,35061033.0,778863.0,46856783.0,291346.0,4412601.0,3914442.0,26586.0,102238.0,1156245.0,1327694.0,2370234.0,571900.0,314127.0,522475.0,561390.0,10783.0,2758261.0,249454.0,,2662924.0,1980757.0,2486279.0,65432.0,2556671.0,224663.0,45674.0,,373650.0,373882.0,,14208916.0,25376.0,1553051.0,23316.0,709429.0,478672.0,,5153487.0,4058566.0,10381658.0,224841.0,1961.0,5326659.0,5564819.0,,,939604.0,598790.0,1416920.0,20121103.0,,119576231.0,5338020.0,848755.0,,2321340.0,6546769.0,398821.0,18721587.0,5920.0,314208.0,289888.0,1066750.0,505152.0,3976762.0,7359745.0,25399722.0,5680448.0,,16952.0,,11412932.0,68582114.0,1462679.0,,,45623.0,51388.0,,,44321.0,35797.0,10478.0,50566.0,2175938.0,1428337.0,2758554.0,22920.0,1165288.0,272257.0,,2908276.0,1002548.0,124373.0,1573532.0,5911779.0,46686450.0,9408502.0,1950846.0,19332219.0,4544145.0,4906762.0,95985.0,,5320111.0,3533270.0,1844228.0,3038889.0,1013153.0,4850749.0,8087121.0,342740.0,780201.0,,22282.0,309566.0,2066690.0,14714757.0,801845.0,,3769.0,3325247.0,24823920.0,47973.0,43717085.0,88778597.0,,1026771.0,4148390.0,59377.0,911.0,2887554.0,15515406.0,,,1731494784.0,3085382.0,1549556.0,1205751.0
1907,5262120.0,142244256.0,865024.0,5198076.0,,4859.0,2999825.0,,32542.0,6081424.0,903083.0,,996049773.0,4121568.0,6422273.0,1951449.0,59710.0,79423.0,26558036.0,178984.0,5236476.0,7247495.0,40169.0,1265040.0,,261265.0,1948436.0,,1893078.0,184687.0,20989379.0,,21188.0,4358457.0,2524043.0,1558661.0,3003548.0,3021176.0,6480495.0,160793.0,,944082.0,1742602.0,,3426016.0,417704759.0,4713137.0,97548.0,564801.0,,367396.0,1510356.0,2645009.0,2079060.0,,261625.0,9825000.0,8771004.0,2785834.0,42997.0,32099.0,634109.0,1590358.0,10621446.0,983502.0,126273.0,575841.0,949154.0,122252.0,17970238.0,432278569.0,,,132845.0,2838027.0,40358986.0,,,346480.0,175223.0,2371088.0,61160030.0,2857360.0,,5254782.0,,65258.0,,,1452835.0,1643104.0,308527.0,290320.0,1784503.0,617371.0,398658.0,7461752.0,84542.0,304716930.0,41453239.0,10999853.0,2733250.0,4356686.0,,388100.0,35346051.0,788026.0,47394882.0,295038.0,4451910.0,3882706.0,26706.0,102877.0,1166724.0,1315502.0,2408698.0,586771.0,319108.0,527012.0,569992.0,10861.0,2799168.0,251869.0,,2650660.0,1965585.0,2549355.0,65731.0,2596624.0,226022.0,46801.0,,376636.0,373752.0,,14344134.0,25508.0,1567119.0,23623.0,711825.0,486092.0,,5237157.0,4022443.0,10534425.0,228730.0,1963.0,5358501.0,5643372.0,,,964142.0,608976.0,1435319.0,20335293.0,,121874651.0,5357596.0,856514.0,,2336895.0,6645693.0,402516.0,18808504.0,5949.0,319062.0,296009.0,1072278.0,516919.0,4027865.0,7485749.0,25579229.0,5728866.0,,17044.0,,11497961.0,69207502.0,1451062.0,,,45342.0,51320.0,,,43734.0,36303.0,10555.0,52569.0,2183091.0,1437742.0,2802010.0,23392.0,1174311.0,283517.0,,2918438.0,1011453.0,125369.0,1578146.0,6016775.0,47643912.0,9416484.0,1966795.0,19462726.0,4628659.0,4908808.0,96189.0,,5353772.0,3576899.0,1867577.0,3081701.0,1022259.0,4830887.0,8193299.0,345010.0,786229.0,,22605.0,316267.0,2101205.0,14804783.0,809135.0,,3787.0,3298336.0,25055656.0,48228.0,44107218.0,90572810.0,,1044309.0,4185340.0,59869.0,911.0,2919560.0,16338754.0,,,1746736854.0,3111935.0,1539113.0,1225434.0
1908,5330065.0,142822923.0,872955.0,5282059.0,,4892.0,2979744.0,,32246.0,6313906.0,911157.0,,1003674302.0,4185642.0,6488197.0,1969414.0,60004.0,79881.0,26643623.0,176663.0,5284924.0,7327282.0,40502.0,1277406.0,,260091.0,1966796.0,,1914680.0,187712.0,21439977.0,,21818.0,4412062.0,2554557.0,1544725.0,3023923.0,2993660.0,6658958.0,162876.0,,938553.0,1736323.0,,3469296.0,420077060.0,4810953.0,99641.0,559326.0,,375299.0,1517239.0,2668516.0,2141341.0,,265435.0,9895000.0,8682641.0,2818993.0,43119.0,32608.0,652793.0,1614179.0,10759869.0,1006186.0,125041.0,576651.0,960598.0,124256.0,17962102.0,436112732.0,,,134893.0,2866952.0,40408906.0,,,343098.0,176539.0,2392798.0,62071014.0,2880407.0,,5292304.0,,65652.0,,,1468857.0,1657897.0,310974.0,289879.0,1812083.0,631348.0,413223.0,7513772.0,85562.0,306692643.0,41902329.0,11110132.0,2778611.0,4347493.0,,393293.0,35633384.0,797297.0,47939159.0,298775.0,4491568.0,3851226.0,26826.0,103520.0,1177299.0,1303418.0,2447787.0,602029.0,324168.0,531588.0,578725.0,10940.0,2840682.0,254308.0,,2638452.0,1950529.0,2614029.0,66031.0,2637148.0,227390.0,47956.0,,379646.0,373623.0,,14480638.0,25641.0,1581314.0,23935.0,714229.0,493627.0,,5322186.0,3986639.0,10689420.0,232686.0,1964.0,5390531.0,5723033.0,,,989321.0,619333.0,1453951.0,20551716.0,,124219901.0,5377230.0,864344.0,,2352554.0,6746323.0,406246.0,18895812.0,5979.0,323996.0,302259.0,1077811.0,528960.0,4079624.0,7613878.0,25760003.0,5777697.0,,17137.0,,11583623.0,69838592.0,1439538.0,,,45063.0,51252.0,,,43154.0,36816.0,10634.0,54652.0,2190240.0,1447209.0,2846151.0,23873.0,1183404.0,295243.0,,2928636.0,1020438.0,126371.0,1582773.0,6123626.0,48624026.0,9424460.0,1982846.0,19594113.0,4714742.0,4910774.0,96393.0,,5387646.0,3621067.0,1891222.0,3126952.0,1031448.0,4811106.0,8300870.0,347295.0,792303.0,,22933.0,323113.0,2136297.0,14895359.0,816492.0,,3805.0,3271644.0,25289555.0,48484.0,44500831.0,92403252.0,,1062146.0,4222620.0,60365.0,911.0,2951917.0,17205792.0,,,1762200207.0,3138715.0,1528741.0,1245439.0
1909,5467828.0,143407172.0,880526.0,5355149.0,,4937.0,2962141.0,,31968.0,6538902.0,919304.0,,1011322860.0,4254768.0,6538011.0,1987543.0,60188.0,80875.0,26716832.0,174506.0,5333820.0,7392503.0,40872.0,1289691.0,,259180.0,1988198.0,,1934961.0,190749.0,21899583.0,,22433.0,4465685.0,2583869.0,1532128.0,3037511.0,2968880.0,6831767.0,164214.0,,933242.0,1730066.0,,3513193.0,422922872.0,4914696.0,101778.0,554343.0,,382935.0,1524765.0,2692232.0,2205914.0,,269198.0,9965000.0,8602158.0,2852524.0,43233.0,33074.0,671395.0,1636928.0,10894882.0,1029421.0,123920.0,577328.0,972235.0,126269.0,17953966.0,439414124.0,,,136861.0,2894150.0,40401655.0,,,340019.0,177830.0,2414707.0,62767668.0,2902786.0,,5330021.0,,65946.0,,,1485049.0,1673154.0,313378.0,289477.0,1840560.0,644803.0,428529.0,7561439.0,86571.0,308378771.0,42353629.0,11155057.0,2827100.0,4339485.0,,398180.0,35879156.0,805709.0,48493608.0,299400.0,4531579.0,3824549.0,26947.0,104219.0,1187969.0,1288560.0,2463086.0,616709.0,329245.0,536094.0,587311.0,11024.0,2858687.0,256442.0,,2627345.0,1937123.0,2677183.0,66215.0,2676623.0,228410.0,49140.0,,382448.0,373675.0,,14587552.0,25775.0,1595637.0,24169.0,716391.0,499002.0,,5396250.0,3954285.0,10831501.0,236665.0,1966.0,5415230.0,5804303.0,,,1013317.0,629867.0,1471926.0,20770736.0,,126467716.0,5412683.0,872246.0,,2369920.0,6839858.0,409338.0,19013053.0,6009.0,329011.0,309854.0,1073096.0,541305.0,4132020.0,7744233.0,25848341.0,5819765.0,,17239.0,,11661263.0,70475436.0,1429238.0,,,44712.0,51265.0,,,42732.0,37189.0,10732.0,56289.0,2198435.0,1456444.0,2894201.0,24309.0,1192326.0,306031.0,,2938868.0,1029502.0,127119.0,1587096.0,6231170.0,49616018.0,9458421.0,1999002.0,19726239.0,4796553.0,4912660.0,97270.0,,5423117.0,3659307.0,1915550.0,3173841.0,1040719.0,4795224.0,8416674.0,349448.0,798584.0,,23238.0,329766.0,2167018.0,14944930.0,823915.0,,3823.0,3249030.0,25525637.0,48766.0,44856102.0,94167861.0,,1081878.0,4260231.0,60610.0,911.0,2982568.0,17898939.0,,,1777067748.0,3165935.0,1519041.0,1265528.0
